ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS
9626	bahengwest-Chen-2013-888-397-1		bahengwest	Chen-2013-888-397	kaŋ³⁵	kaŋ³⁵	k a ŋ ³⁵		Chen2013			针	1382	NEEDLE (FOR SEWING)	Baheng, West	pahn1237					Baheng, West	针	kaŋ³⁵	1 7 4 8	AXLT	KAN2	2	2.K.C 2.A.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	0	1782
9627	bahengeast-Chen-2013-888-397-1		bahengeast	Chen-2013-888-397	kuŋ³⁵	kuŋ³⁵	k u ŋ ³⁵		Chen2013			针	1382	NEEDLE (FOR SEWING)	Baheng, East	pahn1237					Baheng, East	针	kuŋ³⁵	1 7 4 8	AXLT	KYN2	1	1.K.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	0	1782
9998	chuanqiandian-Chen-2013-888-413-1		chuanqiandian	Chen-2013-888-413	tʂoŋ⁴³	tʂoŋ⁴³	t ʂ o ŋ ⁴³		Chen2013			钟	2246	BELL	Chuanqiandian	chua1256					Chuanqiandian	钟	tʂoŋ⁴³	1 3 7 4 8	ACXLT	TSUN3	3	3.T.C 3.S.C 3.U.V 3.N.c 3.3.T	1.6 1.2 3.0 1.1 1.0	0	1789
9999	chuanqiandiancentralguizhou-Chen-2013-888-413-1		chuanqiandiancentralguizhou	Chen-2013-888-413	tɕʰĩ¹³	tɕʰĩ¹³	tɕʰ ĩ ¹³		Chen2013			钟	2246	BELL	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	钟	tɕʰĩ¹³	2 7 8	AXT	CI2	4	4.C.C 4.I.V 4.2.T	1.6 3.0 1.0	0	1790
10000	chuanqiandiansouthernguizhou-Chen-2013-888-413-1		chuanqiandiansouthernguizhou	Chen-2013-888-413	ɳʈə¹¹ʐo⁴²wæ²³²	ɳʈə¹¹ʐo⁴²wæ²³²	ⁿʈ ə ¹¹ + ʐ o ⁴² + w æ ²³²		Chen2013			钟	2246	BELL	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	钟	ⁿʈə¹¹+ʐo⁴²+wæ²³²	1 7 8 9 3 7 8 9 6 7 8	AXT_AXT_AXT	TE1_SU3_WE6	6	6.T.C 6.E.V 6.1.T 6._._ 6.S.C 6.U.V 6.3.T 6._._ 6.W.C 6.E.V 6.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1792 1787 1793
10001	chuanqiandiannortheastyunnan-Chen-2013-888-413-1		chuanqiandiannortheastyunnan	Chen-2013-888-413	tʂoŋ⁵⁵	tʂoŋ⁵⁵	t ʂ o ŋ ⁵⁵		Chen2013			钟	2246	BELL	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	钟	tʂoŋ⁵⁵	1 3 7 4 8	ACXLT	TSUN5	5	5.T.C 5.S.C 5.U.V 5.N.c 5.5.T	1.6 1.2 3.0 1.1 1.0	0	1791
10005	qiandongeast-Chen-2013-888-413-1		qiandongeast	Chen-2013-888-413	tseŋ²⁴	tseŋ²⁴	ts e ŋ ²⁴		Chen2013			钟	2246	BELL	Qiandong, East	east2370					Qiandong, East	钟	tseŋ²⁴	2 7 4 8	AXLT	CEN2	9	9.C.C 9.E.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0	0	1787
10007	qiandongwest-Chen-2013-888-413-1		qiandongwest	Chen-2013-888-413	tsuŋ⁴⁴	tsuŋ⁴⁴	ts u ŋ ⁴⁴		Chen2013			钟	2246	BELL	Qiandong, West						Qiandong, West	钟	tsuŋ⁴⁴	2 7 4 8	AXLT	CYN5	10	10.C.C 10.Y.V 10.N.c 10.5.T	1.6 3.0 1.1 1.0	0	1787
10008	bahengwest-Chen-2013-888-413-1		bahengwest	Chen-2013-888-413	ma⁰³tɕoŋ³³	ma⁰³tɕoŋ³³	m a ³/⁰ + tɕ o ŋ ³³		Chen2013			钟	2246	BELL	Baheng, West	pahn1237					Baheng, West	钟	ma³/⁰+tɕoŋ³³	4 7 8 9 2 7 4 8	AXT_AXLT	MA6_CUN4	2	2.M.C 2.A.V 2.6.T 2._._ 2.C.C 2.U.V 2.N.c 2.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1788 1787
9997	luobuoheeastern-Chen-2013-888-413-1		luobuoheeastern	Chen-2013-888-413	tə⁰²po⁵⁵lo⁵⁵ɳɖa⁵⁵	tə⁰²po⁵⁵lo⁵⁵ɳɖa⁵⁵	t ə ²/⁰ + p o ⁵⁵ + l o ⁵⁵ + ⁿɖ a ⁵⁵		Chen2013			钟	2246	BELL	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	钟	tə²/⁰+po⁵⁵+lo⁵⁵+ⁿɖa⁵⁵	1 7 8 9 1 7 8 9 5 7 8 9 1 7 8	AXT_AXT_AXT_AXT	TE6_PU5_LU5_TA5	7	7.T.C 7.E.V 7.6.T 7._._ 7.P.C 7.U.V 7.5.T 7._._ 7.L.C 7.U.V 7.5.T 7._._ 7.T.C 7.A.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1794 1795 1796 1797
10009	bahengeast-Chen-2013-888-413-1		bahengeast	Chen-2013-888-413	tɕuŋ⁵⁵	tɕuŋ⁵⁵	tɕ u ŋ ⁵⁵		Chen2013			钟	2246	BELL	Baheng, East	pahn1237					Baheng, East	钟	tɕuŋ⁵⁵	2 7 4 8	AXLT	CYN5	1	1.C.C 1.Y.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	0	1787
16091	luobuoheeastern-Chen-2013-888-662-1		luobuoheeastern	Chen-2013-888-662	tsʰaŋ⁵⁵	tsʰaŋ⁵⁵	tsʰ a ŋ ⁵⁵		Chen2013			锄（革）	1418	DIG	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	锄（革）	tsʰaŋ⁵⁵	2 7 4 8	AXLT	CAN5	7	7.C.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	0	1802
16092	luobuohewestern-Chen-2013-888-662-1		luobuohewestern	Chen-2013-888-662	ʈʰu³⁵	ʈʰu³⁵	ʈʰ u ³⁵		Chen2013			锄（革）	1418	DIG	Luobuohe, Western	luop1235					Luobuohe, Western	锄（革）	ʈʰu³⁵	1 7 8	AXT	TY2	8	8.T.C 8.Y.V 8.2.T	1.6 3.0 1.0	0	1799
16093	chuanqiandian-Chen-2013-888-662-1		chuanqiandian	Chen-2013-888-662	ntʰua⁴⁴	ntʰua⁴⁴	ⁿtʰ ua ⁴⁴		Chen2013			锄（革）	1418	DIG	Chuanqiandian	chua1256					Chuanqiandian	锄（革）	ⁿtʰua⁴⁴	1 7 8	AXT	TY5	3	3.T.C 3.Y.V 3.5.T	1.6 3.0 1.0	0	1799
16094	chuanqiandiancentralguizhou-Chen-2013-888-662-1		chuanqiandiancentralguizhou	Chen-2013-888-662	nzo²⁴	nzo²⁴	ⁿz o ²⁴		Chen2013			锄（革）	1418	DIG	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	锄（革）	ⁿzo²⁴	3 7 8	AXT	SU2	4	4.S.C 4.U.V 4.2.T	1.6 3.0 1.0	0	1800
16095	chuanqiandiansouthernguizhou-Chen-2013-888-662-1		chuanqiandiansouthernguizhou	Chen-2013-888-662	kwo⁴⁴laŋ⁵⁵	kwo⁴⁴laŋ⁵⁵	k w o ⁴⁴ + l a ŋ ⁵⁵		Chen2013			锄（革）	1418	DIG	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	锄（革）	kwo⁴⁴+laŋ⁵⁵	1 6 7 8 9 5 7 4 8	ACXT_AXLT	KWU5_LAN5	6	6.K.C 6.W.C 6.U.V 6.5.T 6._._ 6.L.C 6.A.V 6.N.c 6.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1798 1801
16096	chuanqiandiannortheastyunnan-Chen-2013-888-662-1		chuanqiandiannortheastyunnan	Chen-2013-888-662	tʂʰu⁵⁵	tʂʰu⁵⁵	tʂʰ u ⁵⁵		Chen2013			锄（革）	1418	DIG	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	锄（革）	tʂʰu⁵⁵	1 7 8	AXT	TY5	5	5.T.C 5.Y.V 5.5.T	1.6 3.0 1.0	0	1799
16100	qiandongeast-Chen-2013-888-662-1		qiandongeast	Chen-2013-888-662	ljo³³	ljo³³	l j o ³³		Chen2013			锄（革）	1418	DIG	Qiandong, East	east2370					Qiandong, East	锄（革）	ljo³³	5 6 7 8	ACXT	LJU4	9	9.L.C 9.J.C 9.U.V 9.4.T	1.6 1.2 3.0 1.0	0	1803
16102	qiandongwest-Chen-2013-888-662-1		qiandongwest	Chen-2013-888-662	na³³	na³³	n a ³³		Chen2013			锄（革）	1418	DIG	Qiandong, West						Qiandong, West	锄（革）	na³³	4 7 8	AXT	NA4	10	10.N.C 10.A.V 10.4.T	1.6 3.0 1.0	0	1804
16103	bahengwest-Chen-2013-888-662-1		bahengwest	Chen-2013-888-662	kʰwi³⁵	kʰwi³⁵	kʰ w i ³⁵		Chen2013			锄（革）	1418	DIG	Baheng, West	pahn1237					Baheng, West	锄（革）	kʰwi³⁵	1 6 7 8	ACXT	KWI2	2	2.K.C 2.W.C 2.I.V 2.2.T	1.6 1.2 3.0 1.0	0	1798
16104	bahengeast-Chen-2013-888-662-1		bahengeast	Chen-2013-888-662	kʰwei³⁵	kʰwei³⁵	kʰ w ei ³⁵		Chen2013			锄（革）	1418	DIG	Baheng, East	pahn1237					Baheng, East	锄（革）	kʰwei³⁵	1 6 7 8	ACXT	KWE2	1	1.K.C 1.W.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	0	1798
13826	luobuoheeastern-Chen-2013-888-569-1		luobuoheeastern	Chen-2013-888-569	tə⁰²ntsei²⁴	tə⁰²ntsei²⁴	t ə ²/⁰ + ⁿts ei ²⁴		Chen2013			锋利	1396	SHARP	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	锋利	tə²/⁰+ⁿtsei²⁴	1 7 8 9 2 7 8	AXT_AXT	TE6_CE2	7	7.T.C 7.E.V 7.6.T 7._._ 7.C.C 7.E.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	1	1807 1808
13827	luobuohewestern-Chen-2013-888-569-1		luobuohewestern	Chen-2013-888-569	jæ³⁵	jæ³⁵	j æ ³⁵		Chen2013			锋利	1396	SHARP	Luobuohe, Western	luop1235					Luobuohe, Western	锋利	jæ³⁵	6 7 8	AXT	JE2	8	8.J.C 8.E.V 8.2.T	1.6 3.0 1.0	0	1809
13828	chuanqiandian-Chen-2013-888-569-1		chuanqiandian	Chen-2013-888-569	ʐua¹³; ntʂe⁴⁴	ʐua¹³	ʐ ua ¹³		Chen2013			锋利	1396	SHARP	Chuanqiandian	chua1256					Chuanqiandian	锋利	ʐua¹³	3 7 8	AXT	SY2	3	3.S.C 3.Y.V 3.2.T	1.6 3.0 1.0	1	1806
13829	chuanqiandiancentralguizhou-Chen-2013-888-569-1		chuanqiandiancentralguizhou	Chen-2013-888-569	nzɛ⁴²	nzɛ⁴²	ⁿz ɛ ⁴²		Chen2013			锋利	1396	SHARP	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	锋利	ⁿzɛ⁴²	3 7 8	AXT	SE3	4	4.S.C 4.E.V 4.3.T	1.6 3.0 1.0	0	1805
13830	chuanqiandiansouthernguizhou-Chen-2013-888-569-1		chuanqiandiansouthernguizhou	Chen-2013-888-569	ntsæ⁵⁵	ntsæ⁵⁵	ⁿts æ ⁵⁵		Chen2013			锋利	1396	SHARP	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	锋利	ⁿtsæ⁵⁵	2 7 8	AXT	CE5	6	6.C.C 6.E.V 6.5.T	1.6 3.0 1.0	1	1805
13831	chuanqiandiannortheastyunnan-Chen-2013-888-569-1		chuanqiandiannortheastyunnan	Chen-2013-888-569	ɳtʂə³³	ɳtʂə³³	ⁿʈʂ ə ³³		Chen2013			锋利	1396	SHARP	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	锋利	ⁿʈʂə³³	2 7 8	AXT	CE4	5	5.C.C 5.E.V 5.4.T	1.6 3.0 1.0	1	1805
13835	qiandongeast-Chen-2013-888-569-1		qiandongeast	Chen-2013-888-569	ʑa⁵³	ʑa⁵³	ʑ a ⁵³		Chen2013			锋利	1396	SHARP	Qiandong, East	east2370					Qiandong, East	锋利	ʑa⁵³	3 7 8	AXT	SA3	9	9.S.C 9.A.V 9.3.T	1.6 3.0 1.0	1	1806
13837	qiandongwest-Chen-2013-888-569-1		qiandongwest	Chen-2013-888-569	ɕi³³	ɕi³³	ɕ i ³³		Chen2013			锋利	1396	SHARP	Qiandong, West						Qiandong, West	锋利	ɕi³³	3 7 8	AXT	SI4	10	10.S.C 10.I.V 10.4.T	1.6 3.0 1.0	1	1805
13838	bahengwest-Chen-2013-888-569-1		bahengwest	Chen-2013-888-569	ȵo⁵⁵	ȵo⁵⁵	ȵ o ⁵⁵		Chen2013			锋利	1396	SHARP	Baheng, West	pahn1237					Baheng, West	锋利	ȵo⁵⁵	4 7 8	AXT	NU5	2	2.N.C 2.U.V 2.5.T	1.6 3.0 1.0	0	1805
13839	bahengeast-Chen-2013-888-569-1		bahengeast	Chen-2013-888-569	ȵtɕo⁵⁵	ȵtɕo⁵⁵	ⁿtɕ o ⁵⁵		Chen2013			锋利	1396	SHARP	Baheng, East	pahn1237					Baheng, East	锋利	ⁿtɕo⁵⁵	2 7 8	AXT	CU5	1	1.C.C 1.U.V 1.5.T	1.6 3.0 1.0	0	1805
8525	chuanqiandian-Chen-2013-888-351-1		chuanqiandian	Chen-2013-888-351	la⁴³	la⁴³	l a ⁴³		Chen2013			镰刀	341	SICKLE	Chuanqiandian	chua1256					Chuanqiandian	镰刀	la⁴³	5 7 8	AXT	LA3	3	3.L.C 3.A.V 3.3.T	1.6 3.0 1.0	1	1810
8527	chuanqiandiansouthernguizhou-Chen-2013-888-351-1		chuanqiandiansouthernguizhou	Chen-2013-888-351	len²²	len²²	l e n ²²		Chen2013			镰刀	341	SICKLE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	镰刀	len²²	5 7 4 8	AXLT	LEN1	6	6.L.C 6.E.V 6.N.c 6.1.T	1.6 3.0 1.1 1.0	0	1815
8532	qiandongeast-Chen-2013-888-351-1		qiandongeast	Chen-2013-888-351	kou²⁴ljen²²	kou²⁴ljen²²	k ɔ ²⁴ + l j e n ²²		Chen2013			镰刀	341	SICKLE	Qiandong, East	east2370					Qiandong, East	镰刀	kɔ²⁴+ljen²²	1 7 8 9 5 6 7 4 8	AXT_ACXLT	KU2_LJEN1	9	9.K.C 9.U.V 9.2.T 9._._ 9.L.C 9.J.C 9.E.V 9.N.c 9.1.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	1812 1813
8534	qiandongwest-Chen-2013-888-351-1		qiandongwest	Chen-2013-888-351	tɕo³³	tɕo³³	tɕ o ³³		Chen2013			镰刀	341	SICKLE	Qiandong, West						Qiandong, West	镰刀	tɕo³³	2 7 8	AXT	CU4	10	10.C.C 10.U.V 10.4.T	1.6 3.0 1.0	0	1817
8535	bahengwest-Chen-2013-888-351-1		bahengwest	Chen-2013-888-351	ma⁵³	ma⁵³	m a ⁵³		Chen2013			镰刀	341	SICKLE	Baheng, West	pahn1237					Baheng, West	镰刀	ma⁵³	4 7 8	AXT	MA3	2	2.M.C 2.A.V 2.3.T	1.6 3.0 1.0	0	1811
8536	bahengeast-Chen-2013-888-351-1		bahengeast	Chen-2013-888-351	lje³³	lje³³	l j e ³³		Chen2013			镰刀	341	SICKLE	Baheng, East	pahn1237					Baheng, East	镰刀	lje³³	5 6 7 8	ACXT	LJE4	1	1.L.C 1.J.C 1.E.V 1.4.T	1.6 1.2 3.0 1.0	0	1810
8523	luobuoheeastern-Chen-2013-888-351-1		luobuoheeastern	Chen-2013-888-351	kʰo³³li³³	kʰo³³li³³	kʰ o ³³ + l i ³³		Chen2013			镰刀	341	SICKLE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	镰刀	kʰo³³+li³³	1 7 8 9 5 7 8	AXT_AXT	KU4_LI4	7	7.K.C 7.U.V 7.4.T 7._._ 7.L.C 7.I.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1812 1813
8526	chuanqiandiancentralguizhou-Chen-2013-888-351-1		chuanqiandiancentralguizhou	Chen-2013-888-351	qə⁰²lẽ³¹	qə⁰²lẽ³¹	q ə ²/⁰ + l ẽ ³¹		Chen2013			镰刀	341	SICKLE	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	镰刀	qə²/⁰+lẽ³¹	1 7 8 9 5 7 8	AXT_AXT	KE6_LE3	4	4.K.C 4.E.V 4.6.T 4._._ 4.L.C 4.E.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1812 1813
8528	chuanqiandiannortheastyunnan-Chen-2013-888-351-1		chuanqiandiannortheastyunnan	Chen-2013-888-351	ʔa⁵⁵lie⁵⁵	ʔa⁵⁵lie⁵⁵	ʔ a ⁵⁵ + l i e ⁵⁵		Chen2013			镰刀	341	SICKLE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	镰刀	ʔa⁵⁵+lie⁵⁵	1 7 8 9 5 7 7 8	AXT_AXYT	HA5_LIE5	5	5.H.C 5.A.V 5.5.T 5._._ 5.L.C 5.I.V 5.E.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	0	1814 1813
8524	luobuohewestern-Chen-2013-888-351-1		luobuohewestern	Chen-2013-888-351	ʔə⁰²ko⁵⁵	ʔə⁰²ko⁵⁵	ʔ ə ²/⁰ + k o ⁵⁵		Chen2013			镰刀	341	SICKLE	Luobuohe, Western	luop1235					Luobuohe, Western	镰刀	ʔə²/⁰+ko⁵⁵	1 7 8 9 1 7 8	AXT_AXT	HE6_KU5	8	8.H.C 8.E.V 8.6.T 8._._ 8.K.C 8.U.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1814 1816
12940	luobuoheeastern-Chen-2013-888-533-1		luobuoheeastern	Chen-2013-888-533	tə⁰²ntei⁵⁵	tə⁰²ntei⁵⁵	t ə ²/⁰ + ⁿt ei ⁵⁵		Chen2013			长	1203	LONG	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	长	tə²/⁰+ⁿtei⁵⁵	1 7 8 9 1 7 8	AXT_AXT	TE6_TE5	7	7.T.C 7.E.V 7.6.T 7._._ 7.T.C 7.E.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1818 1819
12941	luobuohewestern-Chen-2013-888-533-1		luobuohewestern	Chen-2013-888-533	nti⁵⁵	nti⁵⁵	ⁿt i ⁵⁵		Chen2013			长	1203	LONG	Luobuohe, Western	luop1235					Luobuohe, Western	长	ⁿti⁵⁵	1 7 8	AXT	TI5	8	8.T.C 8.I.V 8.5.T	1.6 3.0 1.0	0	1818
12942	chuanqiandian-Chen-2013-888-533-1		chuanqiandian	Chen-2013-888-533	nte⁵⁵	nte⁵⁵	ⁿt e ⁵⁵		Chen2013			长	1203	LONG	Chuanqiandian	chua1256					Chuanqiandian	长	ⁿte⁵⁵	1 7 8	AXT	TE5	3	3.T.C 3.E.V 3.5.T	1.6 3.0 1.0	0	1818
12943	chuanqiandiancentralguizhou-Chen-2013-888-533-1		chuanqiandiancentralguizhou	Chen-2013-888-533	ntɛ¹³	ntɛ¹³	ⁿt ɛ ¹³		Chen2013			长	1203	LONG	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	长	ⁿtɛ¹³	1 7 8	AXT	TE2	4	4.T.C 4.E.V 4.2.T	1.6 3.0 1.0	0	1818
12944	chuanqiandiansouthernguizhou-Chen-2013-888-533-1		chuanqiandiansouthernguizhou	Chen-2013-888-533	ntæ⁴²	ntæ⁴²	ⁿt æ ⁴²		Chen2013			长	1203	LONG	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	长	ⁿtæ⁴²	1 7 8	AXT	TE3	6	6.T.C 6.E.V 6.3.T	1.6 3.0 1.0	0	1818
12945	chuanqiandiannortheastyunnan-Chen-2013-888-533-1		chuanqiandiannortheastyunnan	Chen-2013-888-533	nti⁵⁵	nti⁵⁵	ⁿt i ⁵⁵		Chen2013			长	1203	LONG	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	长	ⁿti⁵⁵	1 7 8	AXT	TI5	5	5.T.C 5.I.V 5.5.T	1.6 3.0 1.0	0	1818
12949	qiandongeast-Chen-2013-888-533-1		qiandongeast	Chen-2013-888-533	tɛ³³	tɛ³³	t ɛ ³³		Chen2013			长	1203	LONG	Qiandong, East	east2370					Qiandong, East	长	tɛ³³	1 7 8	AXT	TE4	9	9.T.C 9.E.V 9.4.T	1.6 3.0 1.0	0	1818
12951	qiandongwest-Chen-2013-888-533-1		qiandongwest	Chen-2013-888-533	tue¹³	tue¹³	t ue ¹³		Chen2013			长	1203	LONG	Qiandong, West						Qiandong, West	长	tue¹³	1 7 8	AXT	TY2	10	10.T.C 10.Y.V 10.2.T	1.6 3.0 1.0	0	1818
12952	bahengwest-Chen-2013-888-533-1		bahengwest	Chen-2013-888-533	to³¹	to³¹	t o ³¹		Chen2013			长	1203	LONG	Baheng, West	pahn1237					Baheng, West	长	to³¹	1 7 8	AXT	TU3	2	2.T.C 2.U.V 2.3.T	1.6 3.0 1.0	1	1818
12953	bahengeast-Chen-2013-888-533-1		bahengeast	Chen-2013-888-533	to³¹³	to³¹³	t o ³¹³		Chen2013			长	1203	LONG	Baheng, East	pahn1237					Baheng, East	长	to³¹³	1 7 8	AXT	TU6	1	1.T.C 1.U.V 1.6.T	1.6 3.0 1.0	1	1818
7807	luobuoheeastern-Chen-2013-888-321-1		luobuoheeastern	Chen-2013-888-321	ʔa⁰²ʐuŋ³¹	ʔa⁰²ʐuŋ³¹	ʔ a ²/⁰ + ʐ u ŋ ³¹		Chen2013			门	1567	DOOR	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	门	ʔa²/⁰+ʐuŋ³¹	1 7 8 9 3 7 4 8	AXT_AXLT	HA6_SYN3	7	7.H.C 7.A.V 7.6.T 7._._ 7.S.C 7.Y.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1822 1823
7808	luobuohewestern-Chen-2013-888-321-1		luobuohewestern	Chen-2013-888-321	ʔə⁰²ʐoŋ³¹	ʔə⁰²ʐoŋ³¹	ʔ ə ²/⁰ + ʐ o ŋ ³¹		Chen2013			门	1567	DOOR	Luobuohe, Western	luop1235					Luobuohe, Western	门	ʔə²/⁰+ʐoŋ³¹	1 7 8 9 3 7 4 8	AXT_AXLT	HE6_SUN3	8	8.H.C 8.E.V 8.6.T 8._._ 8.S.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1822 1823
7809	chuanqiandian-Chen-2013-888-321-1		chuanqiandian	Chen-2013-888-321	ʈoŋ³¹	ʈoŋ³¹	ʈ o ŋ ³¹		Chen2013			门	1567	DOOR	Chuanqiandian	chua1256					Chuanqiandian	门	ʈoŋ³¹	1 7 4 8	AXLT	TUN3	3	3.T.C 3.U.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	0	1820
7810	chuanqiandiancentralguizhou-Chen-2013-888-321-1		chuanqiandiancentralguizhou	Chen-2013-888-321	qə⁰²tʂõ⁵⁵	qə⁰²tʂõ⁵⁵	q ə ²/⁰ + t ʂ õ ⁵⁵		Chen2013			门	1567	DOOR	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	门	qə²/⁰+tʂõ⁵⁵	1 7 8 9 1 3 7 8	AXT_ACXT	KE6_TSU5	4	4.K.C 4.E.V 4.6.T 4._._ 4.T.C 4.S.C 4.U.V 4.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1821 1820
7811	chuanqiandiansouthernguizhou-Chen-2013-888-321-1		chuanqiandiansouthernguizhou	Chen-2013-888-321	ʂaŋ⁵³	ʂaŋ⁵³	ʂ a ŋ ⁵³		Chen2013			门	1567	DOOR	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	门	ʂaŋ⁵³	3 7 4 8	AXLT	SAN3	6	6.S.C 6.A.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	0	1823
7812	chuanqiandiannortheastyunnan-Chen-2013-888-321-1		chuanqiandiannortheastyunnan	Chen-2013-888-321	ʔa³³dlɦau³⁵	ʔa³³dlɦau³⁵	ʔ a ³³ + dʱ l au ³⁵		Chen2013			门	1567	DOOR	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	门	ʔa³³+dʱlau³⁵	1 7 8 9 1 5 7 8	AXT_ACXT	HA4_TLA2	5	5.H.C 5.A.V 5.4.T 5._._ 5.T.C 5.L.C 5.A.V 5.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1822 1820
7816	qiandongeast-Chen-2013-888-321-1		qiandongeast	Chen-2013-888-321	tjeu²²	tjeu²²	t j eu ²²		Chen2013			门	1567	DOOR	Qiandong, East	east2370					Qiandong, East	门	tjeu²²	1 6 7 8	ACXT	TJE1	9	9.T.C 9.J.C 9.E.V 9.1.T	1.6 1.2 3.0 1.0	0	1820
7818	qiandongwest-Chen-2013-888-321-1		qiandongwest	Chen-2013-888-321	qa³³tju⁵⁵	qa³³tju⁵⁵	q a ³³ + t j u ⁵⁵		Chen2013			门	1567	DOOR	Qiandong, West						Qiandong, West	门	qa³³+tju⁵⁵	1 7 8 9 1 6 7 8	AXT_ACXT	KA4_TJY5	10	10.K.C 10.A.V 10.4.T 10._._ 10.T.C 10.J.C 10.Y.V 10.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1821 1820
7819	bahengwest-Chen-2013-888-321-1		bahengwest	Chen-2013-888-321	tɕaŋ³³	tɕaŋ³³	tɕ a ŋ ³³		Chen2013			门	1567	DOOR	Baheng, West	pahn1237					Baheng, West	门	tɕaŋ³³	2 7 4 8	AXLT	CAN4	2	2.C.C 2.A.V 2.N.c 2.4.T	1.6 3.0 1.1 1.0	0	1820
7820	bahengeast-Chen-2013-888-321-1		bahengeast	Chen-2013-888-321	tjuŋ³³	tjuŋ³³	t j u ŋ ³³		Chen2013			门	1567	DOOR	Baheng, East	pahn1237					Baheng, East	门	tjuŋ³³	1 6 7 4 8	ACXLT	TJYN4	1	1.T.C 1.J.C 1.Y.V 1.N.c 1.4.T	1.6 1.2 3.0 1.1 1.0	0	1820
